time,blocknumber,event,price,ETH_Pool,STETH_Pool,Volume
2021-04-10 21:00:00,12214737.0,AddLiquidity,0.9935048503573378,148238.20864583255,157369.9898030132,132.46213446658848
2021-04-10 22:00:00,12214980.0,RemoveLiquidityOne,0.9937550455912354,148573.5293494474,157369.9698279309,88.18984784256438
2021-04-10 23:00:00,12215277.0,RemoveLiquidityOne,0.9936431001862982,148492.3785083701,157361.92868338653,172.39954999350334
2021-04-11 00:00:00,12215444.0,AddLiquidity,0.9945852952612959,149888.55288421002,157362.84564067164,873.8079372546787
2021-04-11 01:00:00,12215777.0,RemoveLiquidityOne,0.9948682496462077,150381.0845722012,157389.62376515524,65.95725461175398
2021-04-11 02:00:00,12216100.0,AddLiquidity,0.996256731802348,150390.12249397326,157409.0661114039,6.421623739441112
2021-04-11 03:00:00,12216341.0,RemoveLiquidityOne,0.9950166594279325,150734.256868287,157491.5477569821,60.905858949617304
2021-04-11 04:00:00,12216633.0,AddLiquidity,0.9956010943809784,150704.49875974443,157501.07793853592,10.639928210960063
2021-04-11 05:00:00,12216790.0,AddLiquidity,0.9956010943809784,150739.49705095845,157502.63978408655,0.0
2021-04-11 06:00:00,12217128.0,TokenExchange,0.9956118801979648,150757.0147083473,157507.13865766182,16.774635653222788
2021-04-11 07:00:00,12217352.0,TokenExchange,0.9964434972446408,150849.11117188007,157523.61629242863,72.6544410386785
2021-04-11 08:00:00,12217646.0,AddLiquidity,0.9950670397341976,150823.62799519315,157505.53715420846,15.158490167826486
2021-04-11 09:00:00,12217885.0,AddLiquidity,0.9970840527726033,150877.0816349563,157522.164177037,28.85383737591682
2021-04-11 10:00:00,12218194.0,AddLiquidity,0.9951689343100975,151009.1099202716,157522.19037353236,68.655521679943
2021-04-11 11:00:00,12218419.0,TokenExchange,0.9957739631566632,151022.95836796754,157522.18821732223,15.460834195042697
2021-04-11 12:00:00,12218721.0,RemoveLiquidityOne,0.9935335934522416,148352.16411257573,157557.08094770042,1394.7167557317723
2021-04-11 13:00:00,12218963.0,AddLiquidity,0.9935281123252291,148332.35006776114,157552.2220736666,10.93713432831028
2021-04-11 14:00:00,12219233.0,TokenExchange,0.9941698760394514,148404.34636928834,157552.2183549203,45.1637995984131
2021-04-11 15:00:00,12219558.0,AddLiquidity,0.9934314928850122,148328.87269213007,157718.63265876687,183.6176940033186
2021-04-11 16:00:00,12219880.0,RemoveLiquidityOne,0.9934262395742125,148374.74828149157,157727.82164976274,65.83182791808711
2021-04-11 17:00:00,12220166.0,AddLiquidity,0.9939925277232244,148224.2175443035,157738.31127193314,3.0219362868001483
2021-04-11 18:00:00,12220343.0,TokenExchange,0.9947751777158764,,,7.590987847917406
2021-04-11 19:00:00,12220737.0,AddLiquidity,0.9934546958542317,148376.2202519627,157727.5519668711,63.643197935950866
